address,lifetime,most_active_day,activity_days,in_vs_out,num_in,num_out,addresses_in_out,median_delay,mean_delay,max_delay,min_delay,total_sent,total_recv,avg_out,avg_in,max_diff
16aASqj3dxhCwifzuDc3FudM2GTULY5iiG,78225917.0,"('2011-06-06', 2)",25,6.75,27,4,0,12908.0,32315.333333,75167.0,8871.0,31.89000000,31.89000000,7.9725,1.18111111111,31.89
19nXCpW7apoqgaNJ9xroc5YPPz9MPdxBTM,132612054.0,"('2015-06-22', 2)",27,31.0,31,1,0,379768.0,379768.0,379768.0,379768.0,.90000000,1.62000002,0.9,0.0522580651613,1.6200000200000004
1B3QCX8p9bpvKNzqRQ3h2ZNtyqHAQE4q5r,82605788.0,"('2011-04-19', 4)",34,4.125,33,8,0,31605.5,31605.5,46521.0,16690.0,61.31990000,61.31990000,7.65625,1.85606060606,61.25
1Fx49UuXdg6y6jEDMCkPzR8tbq9iA6cZCX,2653427.0,"('2011-06-13', 3)",22,5.0,25,5,0,243257.0,243257.0,243257.0,243257.0,195.57000000,195.57000000,39.114,7.8228,195.57000000000002
1HdxdoHkrSCFmSCzMhA2rUD9hgyYoLHMSN,1797451.0,"('2011-05-27', 32)",6,1.9411764705882353,33,17,0,0.0,349.0,3986.0,0.0,1736.34000000,1736.34000000,102.137647059,52.6163636364,1736.3400000000006
1C9w9sHsBvTnyzbHUu9pPA1n6pdaPVoGMk,2180205.0,"('2011-06-04', 4)",17,1.75,21,12,0,3689.0,16440.6,56010.0,0.0,32.51000000,32.54000000,2.70916666667,1.54952380952,32.540000000000006
1BPGtyVGdBhhKwtcyNiLeJs8kAhg1axxvZ,103275956.0,"('2011-06-08', 6)",45,1.0169491525423728,60,59,0,7625.5,16655.166667,85629.0,991.0,88.89000000,88.89001000,1.50661016949,1.48150016667,88.89001000000003
1PhmqYX9zWC2JmW824reU2fNHbgTSMC229,45631551.0,"('2011-07-27', 11)",214,15.533333333333333,233,15,0,57768.0,306254.555556,2200618.0,20534.0,514.36839799,514.36839799,34.2912265327,2.20758969094,514.3683979900003
1LNYouivbWuYCFkkxLfLai3qQaNcd5YiUc,377881.0,"('2011-05-28', 13)",5,15.5,31,2,0,3232.0,3232.0,3232.0,3232.0,2.82000000,2.82000000,1.41,0.0909677419355,2.8200000000000007
14Fs7aGWngjccyrytx9GUHB6Xct8LYAjz4,41339.0,"('2011-03-03', 46)",2,14.666666666666666,44,3,1,0.0,13.0,117.0,0.0,25.47000000,25.47000000,8.49,0.578863636364,25.470000000000056
1CpGoJkJeYYJFfc1ntYs4oKyt89dzhuuG8,249296.0,"('2011-05-14', 16)",3,1.0666666666666667,16,15,1,2960.5,2960.5,4209.0,1712.0,350.00000000,350.00000000,23.3333333333,21.875,350.0
149eX3cegvbhnxxAeBhzUM5a6g8xCyV3Q6,3147916.0,"('2011-06-08', 3)",20,1.0,15,15,0,14836.0,24806.846154,93792.0,3316.0,18.20000000,18.20000000,1.21333333333,1.21333333333,18.2
12e7qnNsYzpaaz3eVFTPQeBcsk3mV38Gyx,169063390.0,"('2013-05-22', 3)",83,3.4782608695652173,80,23,0,123559.0,982971.045455,10213254.0,8723.0,4.76519786,4.76519786,0.207182515652,0.05956497325,4.76519786
1Q54TBgvKunCHfoppmptW3ijkj1D5V3QcR,37808232.0,"('2011-05-21', 3)",121,1.0833333333333333,78,72,0,85474.0,98848.015152,318898.0,2442.0,75.46590188,75.46590188,1.04813752611,0.967511562564,75.46590188
1EPBbBJ1U4SUGnjw4tFUoa2CBjYahQ6ivk,44750838.0,"('2011-05-21', 3)",33,2.6666666666666665,32,12,0,35420.0,30787.222222,94262.0,256.0,140.43141272,140.43141272,11.7026177267,4.3884816475,140.43141272000003
1KV9aJVA4D433Cc7b5RwN5GNZ4PeRCLsta,4518552.0,"('2011-06-14', 11)",13,1.6666666666666667,20,12,0,9960.0,33920.571429,90568.0,4962.0,38.11177612,38.11177612,3.17598134333,1.905588806,38.11177612000001
1PF7LKiXSxbAYdQ3bF1LR78ckQ7tEsqTFR,3329080.0,"('2011-06-08', 7)",23,2.1052631578947367,40,19,0,18619.5,21898.611111,93076.0,1445.0,42.78000000,42.78000000,2.25157894737,1.0695,42.780000000000015
19t4Bbj4RrZhCCeVA9ewDS2oJqZCvyLjTb,8571916.0,"('2010-12-19', 12)",17,1.5909090909090908,35,22,11,2402.5,34313.166667,383110.0,0.0,321.00000000,321.00000000,14.5909090909,9.17142857143,321.0
1AfsJhyZbPva88mhBe2Lk1LMeNYu2KkQxv,53593111.0,"('2011-05-12', 4)",53,3.1666666666666665,57,18,0,230151.5,1259444.3,5805499.0,0.0,45.92937092,45.92937092,2.55163171778,0.805778437193,45.929370920000004
12zfy3zXQo7UgjgsvzjdKPPk56cRqcFrpF,218547337.0,"('2013-12-04', 3)",30,1.7692307692307692,23,13,0,191955.5,191955.5,381960.0,1951.0,70.22000000,138.55000000,5.40153846154,6.02391304348,138.55
14nnbuwtGtdoJH48V8tXnJ3JUNaA2vCyk2,44829538.0,"('2010-09-02', 4)",23,1.1333333333333333,17,15,0,946.0,573769.846154,6237875.0,0.0,13779.54000000,13779.54000000,918.636,810.561176471,13779.54
1NwUFdUmjcXXfFfeRPNtPzVwXZmmo3K3Az,61279840.0,"('2011-06-20', 3)",28,2.8,28,10,0,43354.0,66260.222222,213856.0,1759.0,65.20000000,65.20000000,6.52,2.32857142857,65.2
146S5SPviRnrrJyhrqgJydqVnCgaz8pzrn,17244746.0,"('2011-04-28', 4)",31,2.2142857142857144,31,14,0,30018.5,45469.6,196752.0,7227.0,165.48000000,165.48000000,11.82,5.33806451613,165.48
1L5xwHnz6fRKMM7Qw9zCLFoo1bbt5VK2w8,9459681.0,"('2011-06-02', 11)",44,5.6923076923076925,74,13,0,3852.0,46512.285714,305949.0,0.0,419.13952702,419.13952702,32.2415020785,5.66404766243,419.1395270200001
1PgvbnoQMMEMwp5UaJZSdYhhP3XGQVcEP9,69206045.0,"('2011-06-24', 3)",58,4.4,66,15,0,62915.0,138804.333333,560363.0,20447.0,58.69696504,58.69696504,3.91313100267,0.889347955152,58.696965039999995
1MpzTK7gATc6poNACAkBdxqVZzLSDBY7uS,6643350.0,"('2011-06-04', 3)",54,5.5,55,10,0,60421.0,118233.25,341981.0,10110.0,141.18000000,141.18000000,14.118,2.56690909091,141.18
1Gp8iUosh43WxMUKFkd8b6FmWNo6Bgs8ey,134804156.0,"('2011-04-20', 7)",51,4.333333333333333,104,24,0,31722.5,33921.75,68879.0,3363.0,58.67462511,58.67462511,2.44477604625,0.564179087596,58.674625109999994
12kkqwm7iBHTiTLsKTjciAG4FNho3Qg6wJ,230441630.0,"('2013-06-09', 10)",26,0.53125,17,32,5,0.0,5633959.692308,66521524.0,0.0,.67412278,.67412278,0.0101034546875,0.0190182676471,0.32331055000000003
1Hvju7X7mfhfBDWjX7V6NhJR9xCshkYdFM,106876831.0,"('2011-05-10', 6)",58,1.4318181818181819,63,44,1,36030.0,164316.285714,1390038.0,943.0,5.11000000,5.11000000,0.116136363636,0.0811111111111,5.109999999999999
1LR6uPcmFQPuqm7rMJZSVb79E6gf1WoQjp,117116561.0,"('2011-06-19', 4)",40,1.0285714285714285,36,35,0,22039.0,36299.4375,180589.0,997.0,56.98000000,57.01319231,1.628,1.58369978639,57.01319231000001
16jN5NhB4eoUqFrSvuNnvDEc57oz6GRNi4,26195884.0,"('2011-04-03', 4)",19,1.6363636363636365,18,11,1,1743805.0,1431261.25,2222007.0,15428.0,21.28500000,21.28500000,1.935,1.1825,21.285000000000004
12PdwBSK9NNTGAKA4eHgByt2npJFvGcnqH,57886340.0,"('2011-06-12', 4)",16,1.0769230769230769,14,13,0,53889.0,82363.5,270165.0,418.0,616.10463751,616.10463751,47.3926644238,44.0074741079,616.10463751
1AQ52f8q4PEfVBp4VqWSVm2i4qaLkXPsiG,37561584.0,"('2012-05-19', 4)",36,1.2727272727272727,28,22,0,63507.0,556549.736842,5992039.0,844.0,217.07770505,217.07770505,9.86716841136,7.75277518036,217.07770505000002
14PAtUKHDToK3wSX2Skkk6r6saWGuGACoj,9402942.0,"('2011-04-25', 9)",21,3.5,49,14,0,8650.0,11660.444444,33021.0,548.0,52.96000000,52.96000000,3.78285714286,1.08081632653,52.96000000000001
1N9xeb22HdZp3VGrJ1qzE3F2yXoAZac8vm,64161135.0,"('2012-09-25', 2)",40,5.833333333333333,35,6,0,361751.0,922790.25,2869404.0,98255.0,40.87371303,40.87371303,6.812285505,1.16782037229,40.87371303
1LNHGvaZGxcqTZ5fGbEszpCDxKZBSJ1yXn,55595605.0,"('2011-05-10', 5)",45,3.625,58,16,0,11684.0,34469.636364,155496.0,219.0,60.19771265,60.19771265,3.76235704062,1.03789159741,60.19771265
1F5CAEz8VmDCrQWDuXNN1WBfSD2fAiE8K6,74069821.0,"('2013-09-15', 3)",46,1.64,41,25,1,25177.5,93233.818182,832778.0,2212.0,158.13614165,158.13614165,5.507845666,3.35844247927,137.69614165000004
1VWgEHtMPmPmgGA3Hbv13DJvMHFtFh23K,7750740.0,"('2011-06-23', 7)",29,1.096774193548387,34,31,0,15543.5,24379.392857,136505.0,3032.0,28.66417139,28.66417139,0.92465069,0.843063864412,28.664171390000003
1S4dSg1x3kPusuPhVk3kU8qqTFpveyacj,5756353.0,"('2011-06-01', 4)",56,1.326086956521739,61,46,0,25565.0,25868.697674,88811.0,0.0,125.96000000,125.96000000,2.73826086957,2.06491803279,125.96000000000001
1G27zG5bgDAsrNuryEoA51QixsHMP6owyJ,23774207.0,"('2011-06-08', 20)",50,1.2289156626506024,102,83,3,7071.0,18571.361111,102646.0,0.0,20.31000000,20.31000000,0.244698795181,0.199117647059,20.31000000000007
1GbZjzuYvcXTMypZErSww1Qwspo6Npe1BK,5217052.0,"('2011-05-31', 7)",21,1.0,27,27,0,10678.0,12924.181818,39803.0,2102.0,13.73000000,13.73000000,0.508518518519,0.508518518519,13.730000000000004
1Mos7p8fqJKBcYNRG1TdT5hBRxdMP6YHPy,1870110.0,"('2011-05-21', 19)",8,5.428571428571429,38,7,0,236214.0,236214.0,236214.0,236214.0,7.54000000,7.54000000,1.07714285714,0.198421052632,7.540000000000007
1AA2MKdGEv7kQZq2KXC5HdQcVaaCS8QcGE,2863374.0,"('2011-05-25', 7)",21,6.222222222222222,56,9,0,4417.0,8711.166667,35722.0,0.0,88.47235813,88.47235813,9.83026201444,1.57986353804,88.47235813000002
1E4sfrUtWag3p6beNHv5srFUm7CvSn5pgT,49603394.0,"('2011-06-16', 2)",35,3.875,31,8,0,73013.0,945831.714286,4125442.0,817.0,30.28000000,30.28000000,3.785,0.976774193548,30.280000000000005
1MC8hwUzr8fnb27GZCsZ4dfzNS5ujdJXdb,34632606.0,"('2012-06-16', 5)",22,1.0526315789473684,20,19,1,14636.5,30507.555556,169536.0,2865.0,138.30000000,138.30000000,7.27894736842,6.915,138.3
14UAV2dTnRTYbeC5e29D3RT6FEZ3WDt2W3,17237709.0,"('2011-06-01', 4)",41,34.5,69,2,0,16776.0,16776.0,16776.0,16776.0,123.77829986,123.77829986,61.88914993,1.79388840377,123.77829986000002
1H1aRg57aJPK5UXJuHLTdkcHFUo5cp5L4t,7398518.0,"('2011-06-10', 4)",46,2.2,44,20,0,25584.5,51101.555556,285781.0,0.0,55.12000000,55.12000000,2.756,1.25272727273,55.12000000000001
15arhcWXRdbEWKL6fJKs84LcDEaBtwqzw2,5104945.0,"('2011-06-01', 4)",26,3.857142857142857,27,7,0,66445.5,120967.0,473989.0,7840.0,21.62000000,27.62000000,3.08857142857,1.02296296296,27.62
1JL1D4dRGwC471aMc5WfoUE9goDdmzGLmX,5756400.0,"('2011-04-30', 3)",26,1.1578947368421053,22,19,0,19654.5,24659.5,51812.0,8955.0,60.20000000,60.20000000,3.16842105263,2.73636363636,60.2
1QKCch2Ume6QtQw827J1HBKjuEnjQbi46K,39301486.0,"('2011-06-17', 4)",22,1.3888888888888888,25,18,1,8176.0,2307254.5,36632723.0,271.0,33.38000000,33.38000001,1.85444444444,1.3352000004,33.380000009999996
12HLrsv4up7QFEkU6VF7AHd4hzPuaE4P3t,133093507.0,"('2011-05-15', 12)",120,8.583333333333334,206,24,0,44050.0,336432.65,4262148.0,1202.0,1049.68082016,1049.68082016,43.73670084,5.09553796194,1049.68082016
16HXnyzV6FoEbjYBDXH2SoCwijjZnZNqAJ,11991508.0,"('2011-06-08', 5)",24,1.0,19,19,0,24233.0,34113.384615,83843.0,3832.0,.36000000,.36000000,0.0189473684211,0.0189473684211,0.3600000000000001
1JETm1sDpse1Kiz4eogduVcdrwoF5UiDbH,62331710.0,"('2011-07-13', 4)",153,6.851851851851852,185,27,0,46441.0,239789.095238,1378090.0,0.0,50.37168719,50.37168719,1.86561804407,0.272279390216,50.371687190000024
1K4C7YLFhNTtJeuvs6gqVD3sR9NAcKixkR,79753910.0,"('2011-05-23', 8)",11,4.166666666666667,25,6,0,17722.0,17722.0,17722.0,17722.0,4.69972180,4.69972180,0.783286966667,0.187988872,4.6997218
1C3dFFzN15p2cjHsMSEtjAEqrSdekh8fiG,184071383.0,"('2011-05-17', 10)",859,12.062992125984252,1532,127,1,22963.5,37164.830645,404352.0,0.0,4079.12909813,4079.12909813,32.1191267569,2.66261690478,4079.129098130025
1MontTjyGP7MBLqyJ43CtbMPRxYfjE5nLh,5215945.0,"('2011-05-01', 14)",58,20.916666666666668,502,24,0,7979.0,6218.666667,10677.0,0.0,443.19000000,443.19000000,18.46625,0.882848605578,443.19000000000005
1EAAQGScDYt5n96te62dwqs3MjwBqEKpV5,63259688.0,"('2011-05-13', 3)",61,2.111111111111111,57,27,0,26088.0,53051.541667,175010.0,2521.0,410.57643839,410.57643839,15.2065347552,7.20309541035,410.5764383900001
1KdCo9zcJkpkPejfkK7oc2259PvgNXrzwq,55053620.0,"('2012-06-25', 4)",115,0.9896907216494846,96,97,0,17101.0,41075.056818,785112.0,2498.0,484.10816764,484.10816764,4.93925946021,4.99071007958,479.10816764000003
13MLa7Xna9LugQ23z8Fqqpg7iQPr1Vk1Ck,6605808.0,"('2011-06-12', 12)",38,1.0204081632653061,50,49,0,7217.0,42595.058824,836842.0,0.0,29.98975666,29.98975666,0.612035850204,0.5997951332,29.989756660000012
184CQ7agrApMYpnKTzWnsMjV9Wx3raHw7S,30785903.0,"('2011-03-13', 11)",112,1.0669856459330143,223,209,0,16011.0,38312.633333,404522.0,0.0,12977.96619820,12977.96619820,62.0955320488,58.1971578395,12977.9661982
1H4MMbN5ap2EEToP9jmEVrUu9qp8R3Mjjk,82915163.0,"('2011-05-07', 12)",124,9.057142857142857,317,35,0,35766.0,171982.24,2983402.0,2444.0,78.83339550,78.83340550,2.25238272857,0.248685821767,78.83340550000001
14xhyWXA26vEv9tdmRNh4ZC34tioxRgFpm,215348809.0,"('2011-02-06', 4)",77,10.555555555555555,95,9,0,970521.0,5794181.333333,16325335.0,86688.0,594.06051000,594.06051000,66.0067233333,6.25326852632,594.06051
19W2KUPh62z8goYYSGXeBXsHwAUeZfwAiy,211346914.0,"('2015-10-27', 2)",230,22.3,223,10,0,70483.0,4527517.0,21082607.0,3252.0,69.53927638,69.53927638,6.953927638,0.31183532009,69.53927638000005
17vGoiWm4in6Jb9WirmZ4rr7eW9f3gLZ8Q,2235370.0,"('2011-05-29', 5)",17,7.5,30,4,0,78764.5,86902.0,181568.0,8511.0,5.08197483,5.69327972,1.2704937075,0.189775990667,5.69327972
1KTM5Feyk6LR9CTNrarjq169wQsnRTFdT1,13727799.0,"('2011-06-08', 3)",38,6.0,36,6,0,122470.0,124949.25,254072.0,785.0,140.80000000,140.83000000,23.4666666667,3.91194444444,140.83000000000004
15be1nCCjjk9qdmLhjAA9QLAMyywTUtk74,47942944.0,"('2011-07-16', 3)",91,4.0,84,21,0,64039.0,130575.421053,858436.0,1411.0,64.09742689,64.09742689,3.05225842333,0.763064605833,64.09742689000001
1NYs8fC7fU74RifHkWRwAcpmKJhgz2XRUq,773159.0,"('2010-11-16', 1512)",4,1.0046542553191489,1511,1504,0,43347.0,43347.0,43347.0,43347.0,15.11000000,15.11000000,0.0100465425532,0.01,15.109999999999722
16QV5y3ZStbQfb9k3a6pUSwby4bW8KG5ZC,4327745.0,"('2011-06-09', 5)",37,22.333333333333332,67,3,0,21173.5,21173.5,42347.0,0.0,2.34000000,3.89000000,0.78,0.0580597014925,3.889999999999998
1KDRsgXFCgMZfk5RrNXFT7UXsBTvsCt1H6,197102707.0,"('2012-05-01', 178)",271,2.6740506329113924,845,316,24,1541.5,22469.411111,1003602.0,0.0,2726.28712074,2726.28712074,8.62742114684,3.22634920994,2726.2650824000025
14DeCjzzTjkatkTXGizJp3rKWrwds1HGsQ,1824475.0,"('2011-05-29', 35)",15,1.44,72,50,4,313.0,2833.882353,56458.0,0.0,782.82000000,782.82000000,15.622,10.8486111111,781.0999999999999
17DSd59xKJeg7rBrYtbd7vzWVoH9LKTQsb,3796718.0,"('2011-06-27', 11)",31,1.1142857142857143,39,35,0,12232.5,37180.535714,249626.0,1660.0,28.60545963,28.60545963,0.817298846571,0.733473323846,28.60545963
1Gy5vtHrf8dsB9fV9fsWB5VjpAaejZAjwi,83768467.0,"('2012-08-06', 9)",31,5.533333333333333,83,15,0,86214.0,200377.625,773405.0,4656.0,89.85677799,89.85677799,5.98711853267,1.08200937337,89.80677799
1CX8b4KNtWAfmkXyDipzPHnpTmxRDoBWrQ,12806684.0,"('2010-11-10', 9)",44,1.0363636363636364,57,55,0,13231.5,32961.0,282539.0,0.0,87700.00000000,87700.00000000,1594.54545455,1538.59649123,87700.0
1DwzQHCo9ZZqwyrrzfq8cRB1wGv5YtuGJo,10891603.0,"('2011-03-07', 2)",26,5.2,26,5,0,431763.0,442575.333333,665196.0,230767.0,344.62000000,344.62000000,68.924,13.2546153846,344.62
14wZfHwKuXDzp7kGfgVBxxP7PEPek5HKmj,102838193.0,"('2014-08-31', 7)",658,10.934426229508198,667,61,0,25319.0,43026.941176,102148.0,176.0,292.73000000,292.73000000,4.79885245902,0.438875562219,292.7299999999999
1NevdL5aeAUs2Fz9LzSPgN6Jv7oNpkB6m8,2833928.0,"('2011-05-16', 13)",25,1.509433962264151,80,53,0,13937.0,21891.0,77333.0,474.0,27.34626854,27.34626854,0.515967330943,0.34182835675,27.346268540000008
1PqBvfATTggDRiQTFFC9owPeTEf46iZ8Ca,63877163.0,"('2012-10-07', 14)",41,37.8,189,5,0,16637.0,7088468.714286,49386772.0,0.0,932313.0,980530.0,0.01864626,0.000518798941799,0.09805299999999997
17Bzz9S8rFuiYqdsFprX7jnaBKLbiGRpny,1977378.0,"('2011-05-08', 4)",18,2.5,20,8,0,3838.0,21692.833333,87318.0,610.0,166.15000000,166.15000000,20.76875,8.3075,166.15
1WY1FhrGCk7BwB22FyvCx533n1BftME1F,190983733.0,"('2013-02-24', 9)",36,5.714285714285714,40,7,9,2378.0,4119010.125,16431672.0,0.0,181.31538845,181.31538845,8.27867775714,1.4487686075,126.87538845000002
1CwhRvwHRZnfYSeUtyESLfm9LbGfsqZicn,56369031.0,"('2011-05-06', 2)",93,2.6666666666666665,72,27,0,57201.5,527901.5,1968126.0,29077.0,82.26000000,82.26000000,3.04666666667,1.1425,82.26
1E3dxKfhVDWj6hVjhyCx6AnGiJCWwMVpo9,127723512.0,"('2013-11-22', 5)",273,9.382352941176471,319,34,0,30771.0,880810.8,19514183.0,0.0,418.57757248,418.57757248,12.3111050729,1.31215539962,418.57757247999996
12nQBmo1C7a8kfshNMFPYT3rKyVSVD12nD,20089778.0,"('2011-05-16', 12)",21,68.0,136,2,0,16160.0,16160.0,16160.0,16160.0,5.62000000,5.62000000,2.81,0.0413235294118,5.619999999999994
1NmECYqWgxXsF89o8Y4VGdz5CLnBZhNd3c,5618043.0,"('2011-05-16', 5)",40,3.1666666666666665,57,18,0,19532.0,19980.769231,46849.0,865.0,51.83000000,51.83000000,2.87944444444,0.909298245614,51.830000000000005
1AqNw2f1tFaz2eVsVEMnpDVj3YU6WSspj9,30728999.0,"('2011-06-15', 4)",302,25.583333333333332,307,12,0,22170.0,43350.181818,199831.0,6373.0,1244.44000000,1244.44000000,103.703333333,4.0535504886,1244.44
1AHePhSScviVTdWeebVt6cy42vRRaGnymX,212209593.0,"('2017-12-02', 4)",58,1.5833333333333333,38,24,0,2063953.5,6078706.833333,47980688.0,354104.0,7.96351284,7.96351284,0.331813035,0.209566127368,7.963512840000001
